LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	DamianG�owienka
Date	2023/06/14
Time	19:08:41,5578289031982421875
***End_of_Header***	
	
Channels	3			
Samples	1	1	1	
Date	2023/06/14
Time	19:08:41,5578289031982421875
X_Dimension	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	1,000000	1,000000	
***End_of_Header***				
X_Value	Voltage 1	Current 1	Power 1	Comment
9,975451	0,422938	0,000000	0,000000
10,975463	0,422875	-1,456876E-5	-6,160764E-6
11,974716	0,422812	3,642191E-6	1,539964E-6
12,974857	0,422938	1,821096E-5	7,702098E-6
13,974749	0,422812	1,092657E-5	4,619890E-6
14,975167	0,422875	1,092657E-5	4,620573E-6
15,974476	0,422875	-3,642191E-6	-1,540192E-6
16,974663	0,422875	1,092657E-5	4,620573E-6
17,974612	0,423000	-1,456876E-5	-6,162585E-6
18,975700	0,422938	1,821096E-5	7,702098E-6
19,974308	0,422875	1,821096E-5	7,700960E-6
20,974220	0,422875	3,642191E-6	1,540192E-6
21,974616	0,422938	2,913753E-5	1,232335E-5
22,975597	0,422875	-7,284382E-6	-3,080383E-6
23,974507	0,422875	-2,549534E-5	-1,078134E-5
24,974437	0,422875	1,092657E-5	4,620573E-6
25,974700	0,422938	7,284382E-6	3,080838E-6
26,974914	0,422938	1,092657E-5	4,621256E-6
27,975042	0,422812	0,000000	0,000000
28,974616	0,422875	1,456876E-5	6,160764E-6
29,974683	0,422938	3,642191E-6	1,540419E-6
30,974202	0,422875	2,549534E-5	1,078134E-5
31,974761	0,422875	1,821096E-5	7,700960E-6
32,976007	0,422875	1,456876E-5	6,160764E-6
33,974874	0,422938	3,277972E-5	1,386377E-5
34,974985	0,422812	7,284382E-6	3,079928E-6
35,976037	0,422938	2,549534E-5	1,078294E-5
36,974357	0,422938	1,821096E-5	7,702098E-6
37,974600	0,422812	1,456876E-5	6,159854E-6
38,975616	0,422812	7,284382E-6	3,079928E-6
39,974305	0,422750	2,185315E-5	9,238419E-6
40,975762	0,422875	2,185315E-5	9,241151E-6
41,975202	NaN	NaN	0,000000
0,000000	0,422812	1,821096E-5	7,699822E-6
0,970774	0,422875	2,185315E-5	9,241151E-6
1,970563	0,422812	2,549534E-5	1,077975E-5
2,970637	0,422750	6,191725E-5	2,617552E-5
3,971717	0,422812	3,277972E-5	1,385968E-5
4,971563	NaN	NaN	0,000000
0,000000	0,422750	2,549534E-5	1,077815E-5
0,973000	0,422625	7,284382E-6	3,078562E-6
1,973204	0,422750	-3,642191E-6	-1,539736E-6
2,973044	0,422625	2,913753E-5	1,231425E-5
3,974277	0,422687	2,913753E-5	1,231607E-5
4,973438	0,422687	2,549534E-5	1,077656E-5
5,973429	0,422625	2,549534E-5	1,077497E-5
6,973442	0,422687	-3,642191E-6	-1,539509E-6
7,974165	0,422625	1,456876E-5	6,157122E-6
8,973430	NaN	NaN	0,000000
0,000000	0,422625	5,099067E-5	2,154993E-5
0,969113	0,422625	1,456876E-5	6,157122E-6
1,969132	0,422625	4,006410E-5	1,693209E-5
2,969698	0,422563	3,642191E-6	1,539053E-6
3,969027	0,422625	3,277972E-5	1,385353E-5
4,968951	0,422625	7,284382E-6	3,078562E-6
5,968606	0,422625	1,092657E-5	4,617842E-6
6,968218	0,422500	1,456876E-5	6,155301E-6
7,968168	0,422563	7,284382E-6	3,078107E-6
8,967737	0,422563	-3,642191E-6	-1,539053E-6
9,969624	0,422500	3,277972E-5	1,384943E-5
10,968835	0,422625	-7,284382E-6	-3,078562E-6
11,968010	NaN	NaN	0,000000
0,000000	0,422563	1,092657E-5	4,617159E-6
0,971509	0,422438	-7,284382E-6	-3,077196E-6
1,970640	0,422438	4,734848E-5	2,000177E-5
2,970618	0,422375	-1,456876E-5	-6,153480E-6
3,970398	0,422375	-2,185315E-5	-9,230224E-6
4,969968	0,422500	-1,456876E-5	-6,155301E-6
5,971319	0,422375	3,642191E-6	1,538370E-6
6,970387	0,422375	-7,284382E-6	-3,076741E-6
7,970007	0,422500	1,456876E-5	6,155301E-6
8,970219	0,422438	7,284382E-6	3,077196E-6
9,971519	0,422312	7,284382E-6	3,076286E-6
10,970426	0,422375	1,821096E-5	7,691854E-6
11,970198	0,422438	7,284382E-6	3,077196E-6
12,969863	0,422375	0,000000	0,000000
13,971265	NaN	NaN	0,000000
0,000000	0,422375	3,642191E-6	1,538370E-6
0,969578	0,422438	1,456876E-5	6,154391E-6
1,969121	0,422375	-3,642191E-6	-1,538370E-6
2,969462	0,422438	-7,284382E-6	-3,077196E-6
3,970914	0,422438	-2,549534E-5	-1,077019E-5
4,969657	0,422438	2,185315E-5	9,231590E-6
5,970435	NaN	NaN	0,000000
0,000000	0,422312	2,913753E-5	1,230514E-5
0,973137	0,422312	-1,821096E-5	-7,690716E-6
1,971760	0,422312	2,549534E-5	1,076700E-5
2,972151	0,422312	4,370630E-5	1,845772E-5
3,973017	NaN	NaN	0,000000
0,000000	0,422312	0,000000	0,000000
0,966185	0,422438	-1,456876E-5	-6,154391E-6
1,966287	0,422312	-1,821096E-5	-7,690716E-6
2,966179	0,422250	-1,092657E-5	-4,613744E-6
3,967243	0,422312	3,642191E-6	1,538143E-6
4,966249	0,422250	-3,642191E-6	-1,537915E-6
5,966239	0,422250	1,456876E-5	6,151659E-6
6,966195	0,422250	1,821096E-5	7,689578E-6
7,967640	0,422312	3,642191E-5	1,538143E-5
8,966267	0,422250	3,642191E-6	1,537915E-6
9,966184	0,422312	1,456876E-5	6,152569E-6
10,965944	0,422312	0,000000	0,000000
11,965796	0,422187	-3,642191E-6	-1,537688E-6
12,965859	0,422250	3,642191E-6	1,537915E-6
13,966218	0,422187	3,642191E-6	1,537688E-6
14,966671	0,422312	1,821096E-5	7,690716E-6
15,966094	0,422187	4,370630E-5	1,845225E-5
16,966211	NaN	NaN	0,000000
0,000000	0,422375	3,277972E-5	1,384533E-5
0,973911	0,422250	0,000000	0,000000
1,973759	0,422250	1,821096E-5	7,689578E-6
2,974513	0,422250	4,006410E-5	1,691707E-5
3,974366	0,422187	4,370630E-5	1,845225E-5
4,973978	0,422312	1,456876E-5	6,152569E-6
5,974098	0,422250	2,913753E-5	1,230332E-5
6,974574	0,422187	-7,284382E-6	-3,075375E-6
7,975214	0,422125	-2,913753E-5	-1,229968E-5
8,973986	0,422250	2,913753E-5	1,230332E-5
9,974670	0,422187	1,092657E-5	4,613061E-6
10,975421	0,422312	-2,549534E-5	-1,076700E-5
11,974287	0,422250	2,185315E-5	9,227493E-6
12,975430	0,422125	1,092657E-5	4,612378E-6
13,974555	0,422250	-1,092657E-5	-4,613744E-6
14,975071	0,422187	2,185315E-5	9,226127E-6
15,974030	0,422187	2,185315E-5	9,226127E-6
16,974031	0,422187	2,549534E-5	1,076381E-5
17,974475	NaN	NaN	0,000000
0,000000	0,422125	1,821096E-5	7,687301E-6
0,976898	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	0,422125	5,099067E-5	2,152444E-5
0,970503	0,422250	2,549534E-5	1,076541E-5
1,969624	0,422125	1,456876E-5	6,149838E-6
2,969705	0,422125	2,185315E-5	9,224761E-6
3,971346	0,422000	-3,642191E-6	-1,537005E-6
4,970351	0,422125	2,185315E-5	9,224761E-6
5,970043	0,422125	-1,092657E-5	-4,612378E-6
6,971346	0,422125	7,284382E-6	3,074920E-6
7,969946	0,422000	5,099067E-5	2,151806E-5
8,971086	0,422000	2,549534E-5	1,075903E-5
9,970028	0,422063	1,821096E-5	7,686163E-6
10,969666	0,422063	7,284382E-6	3,074464E-6
11,969955	0,421938	-7,284382E-6	-3,073554E-6
12,970402	0,421938	-1,456876E-5	-6,147106E-6
13,970412	0,422063	0,000000	0,000000
14,970961	0,422000	-1,456876E-5	-6,148017E-6
15,969939	0,422000	-3,642191E-6	-1,537005E-6
16,969945	0,422000	-3,642191E-6	-1,537005E-6
17,969634	0,422000	0,000000	0,000000
18,970665	0,422000	5,099067E-5	2,151806E-5
19,971044	0,422000	4,370630E-5	1,844406E-5
20,970250	0,422000	2,549534E-5	1,075903E-5
21,971279	NaN	NaN	0,000000
0,000000	0,422000	4,006410E-5	1,690705E-5
0,971018	0,422063	2,185315E-5	9,223395E-6
1,970366	0,422125	7,284382E-6	3,074920E-6
2,969648	0,422063	2,913753E-5	1,229786E-5
3,969982	0,422063	-3,642191E-6	-1,537232E-6
4,970018	0,421938	-1,456876E-5	-6,147106E-6
5,970979	NaN	NaN	0,000000
0,000000	0,422000	1,821096E-5	7,685025E-6
0,969552	0,422000	3,642191E-6	1,537005E-6
1,970221	0,422063	1,456876E-5	6,148927E-6
2,969863	0,422000	-7,284382E-6	-3,074009E-6
3,970877	NaN	NaN	0,000000
0,000000	0,422000	2,913753E-5	1,229604E-5
0,971074	0,422063	2,913753E-5	1,229786E-5
1,971910	NaN	NaN	0,000000
0,000000	0,422063	5,827506E-5	2,459572E-5
0,975948	0,422125	4,370630E-5	1,844952E-5
1,977658	0,422187	4,734848E-5	1,998994E-5
2,977049	0,422000	4,734848E-5	1,998106E-5
3,977583	0,422063	3,642191E-6	1,537232E-6
4,977802	0,422000	3,277972E-5	1,383304E-5
5,976334	0,422125	-3,642191E-6	-1,537460E-6
6,977692	0,422125	1,821096E-5	7,687301E-6
7,977061	0,422063	-1,092657E-5	-4,611695E-6
8,976612	0,422125	2,185315E-5	9,224761E-6
9,976565	0,422125	2,185315E-5	9,224761E-6
10,976511	0,422125	-1,456876E-5	-6,149838E-6
11,976812	0,422063	2,913753E-5	1,229786E-5
12,976882	0,422063	1,092657E-5	4,611695E-6
13,976296	0,422063	-2,549534E-5	-1,076063E-5
14,976203	0,422187	-1,092657E-5	-4,613061E-6
15,976126	NaN	NaN	0,000000
0,000000	0,422125	-1,092657E-5	-4,612378E-6
0,966627	0,422187	1,092657E-5	4,613061E-6
1,966626	0,422063	1,092657E-5	4,611695E-6
2,965755	0,422125	0,000000	0,000000
3,967485	0,422063	7,284382E-6	3,074464E-6
4,967341	0,422187	1,821096E-5	7,688440E-6
5,966353	0,422000	3,642191E-6	1,537005E-6
6,966321	0,422063	-1,821096E-5	-7,686163E-6
7,966069	0,422063	-1,456876E-5	-6,148927E-6
8,966217	0,422063	-1,092657E-5	-4,611695E-6
9,967040	0,422063	-1,092657E-5	-4,611695E-6
10,966212	0,421938	2,185315E-5	9,220663E-6
11,966498	0,422000	2,549534E-5	1,075903E-5
12,967566	0,422125	-3,642191E-6	-1,537460E-6
13,966654	0,422000	3,642191E-6	1,537005E-6
14,966036	0,421938	4,006410E-5	1,690455E-5
15,967637	0,421938	3,277972E-5	1,383099E-5
16,966178	0,421875	-3,642191E-6	-1,536549E-6
17,967627	0,421875	1,092657E-5	4,609647E-6
18,966053	0,421812	0,000000	0,000000
19,965810	0,421875	0,000000	0,000000
20,967575	0,421812	1,456876E-5	6,145285E-6
21,967073	0,421812	4,734848E-5	1,997218E-5
22,966044	NaN	NaN	0,000000
0,000000	0,421750	-4,006410E-5	-1,689703E-5
0,969467	0,421687	4,006410E-5	1,689453E-5
1,969388	NaN	NaN	0,000000
0,000000	0,421750	-3,642191E-6	-1,536094E-6
0,970789	0,421687	1,821096E-5	7,679334E-6
1,970726	NaN	NaN	0,000000
0,000000	0,421812	1,456876E-5	6,145285E-6
0,970185	NaN	NaN	0,000000
0,000000	0,421750	4,006410E-5	1,689703E-5
0,971519	0,421687	2,549534E-5	1,075107E-5
1,970725	0,421750	2,913753E-5	1,228875E-5
2,971997	0,421812	-1,821096E-5	-7,681611E-6
3,970886	0,421687	-7,284382E-6	-3,071733E-6
4,970333	0,421750	2,549534E-5	1,075266E-5
5,970952	0,421687	1,456876E-5	6,143464E-6
6,971214	0,421750	2,185315E-5	9,216566E-6
7,970816	0,421812	3,642191E-6	1,536322E-6
8,970650	0,421687	3,642191E-5	1,535866E-5
9,971964	NaN	NaN	0,000000
0,000000	0,421625	1,456876E-5	6,142553E-6
0,972116	0,421563	1,092657E-5	4,606232E-6
1,971730	0,421625	3,642191E-6	1,535639E-6
2,971631	NaN	NaN	0,000000
0,000000	0,421563	1,821096E-5	7,677058E-6
0,966716	NaN	NaN	0,000000
0,000000	0,421687	-3,642191E-6	-1,535866E-6
0,973608	NaN	NaN	0,000000
0,000000	0,421687	-2,913753E-5	-1,228693E-5
0,972160	0,421563	-2,185315E-5	-9,212469E-6
1,972467	0,421438	4,370630E-5	1,841947E-5
2,973204	0,421500	-3,642191E-6	-1,535184E-6
3,972370	0,421563	2,913753E-5	1,228329E-5
4,971238	0,421438	-7,284382E-6	-3,069912E-6
5,971851	0,421438	7,284382E-6	3,069912E-6
6,971328	0,421438	5,463287E-5	2,302434E-5
7,971600	0,421312	2,185315E-5	9,207005E-6
8,972010	0,421500	-1,456876E-5	-6,140732E-6
9,971630	0,421250	-1,821096E-5	-7,671367E-6
10,972037	0,421312	-7,284382E-6	-3,069001E-6
11,971730	0,421312	-3,277972E-5	-1,381051E-5
12,972137	NaN	NaN	0,000000
0,000000	0,421375	3,277972E-5	1,381255E-5
0,971572	0,421187	-1,821096E-5	-7,670229E-6
1,972318	0,421312	2,185315E-5	9,207005E-6
2,971889	0,421250	2,185315E-5	9,205639E-6
3,971614	0,421250	2,549534E-5	1,073991E-5
4,972414	0,421312	4,006410E-5	1,687951E-5
5,971385	0,421312	2,185315E-5	9,207005E-6
6,971716	0,421250	3,642191E-6	1,534273E-6
7,971613	0,421250	-1,092657E-5	-4,602818E-6
8,973135	0,421250	3,642191E-6	1,534273E-6
9,971504	0,421250	7,284382E-6	3,068546E-6
10,971169	0,421187	0,000000	0,000000
11,971371	0,421312	-3,642191E-6	-1,534501E-6
12,972198	0,421250	2,185315E-5	9,205639E-6
13,972970	0,421187	1,092657E-5	4,602135E-6
14,971584	0,421250	2,913753E-5	1,227418E-5
15,972246	0,421187	0,000000	0,000000
16,971777	0,421187	2,549534E-5	1,073832E-5
17,971569	0,421250	-7,284382E-6	-3,068546E-6
18,971182	0,421187	7,284382E-6	3,068091E-6
19,971946	0,421063	3,277972E-5	1,380231E-5
20,972092	0,421125	2,185315E-5	9,202908E-6
21,973000	0,421063	-7,284382E-6	-3,067180E-6
22,971258	0,421125	3,642191E-5	1,533818E-5
23,973066	0,421125	-3,642191E-6	-1,533818E-6
24,972956	0,421125	2,185315E-5	9,202908E-6
25,972025	0,421063	1,456876E-5	6,134359E-6
26,971270	0,421187	0,000000	0,000000
27,972029	0,421000	4,370630E-5	1,840035E-5
28,971889	0,421000	1,092657E-5	4,600086E-6
29,971587	0,421063	-3,642191E-6	-1,533590E-6
30,971559	0,421125	2,549534E-5	1,073673E-5
31,973067	0,421000	-7,284382E-6	-3,066725E-6
32,972299	0,421063	4,734848E-5	1,993667E-5
33,972584	0,421125	3,642191E-6	1,533818E-6
34,971467	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	0,421000	-2,913753E-5	-1,226690E-5
0,973450	0,421000	-3,642191E-6	-1,533362E-6
1,972801	0,420938	-3,642191E-6	-1,533135E-6
2,973008	0,420938	-1,821096E-5	-7,665676E-6
3,973882	0,421000	0,000000	0,000000
4,972755	NaN	NaN	0,000000
0,000000	0,420938	-2,549534E-5	-1,073194E-5
0,974888	0,421000	3,642191E-5	1,533362E-5
1,974856	0,420875	-1,092657E-5	-4,598720E-6
2,975427	NaN	NaN	0,000000
0,000000	0,420812	3,642191E-6	1,532680E-6
0,969470	0,420812	-7,284382E-6	-3,065359E-6
1,970069	0,420875	3,277972E-5	1,379616E-5
2,969227	0,420812	7,284382E-6	3,065359E-6
3,969377	0,420875	1,456876E-5	6,131627E-6
4,970295	0,420750	7,284382E-6	3,064904E-6
5,969974	0,420750	-1,092657E-5	-4,597354E-6
6,970120	0,420750	7,284382E-6	3,064904E-6
7,970397	0,420750	-7,284382E-6	-3,064904E-6
8,969617	0,420687	5,099067E-5	2,145114E-5
9,970183	0,420687	3,642191E-6	1,532224E-6
10,969379	0,420750	-3,277972E-5	-1,379207E-5
11,970048	0,420750	7,284382E-6	3,064904E-6
12,970651	0,420750	3,277972E-5	1,379207E-5
13,969676	0,420625	0,000000	0,000000
14,969370	0,420500	1,456876E-5	6,126164E-6
15,969265	0,420625	1,092657E-5	4,595989E-6
16,969690	0,420563	1,456876E-5	6,127074E-6
17,969330	0,420563	1,092657E-5	4,595306E-6
18,970049	0,420625	2,913753E-5	1,225597E-5
19,969529	0,420563	3,642191E-6	1,531769E-6
20,969450	0,420500	3,642191E-6	1,531541E-6
21,970133	0,420563	2,185315E-5	9,190615E-6
22,969509	0,420500	2,185315E-5	9,189250E-6
23,969368	0,420500	-1,821096E-5	-7,657709E-6
24,969625	0,420438	4,370630E-5	1,837577E-5
25,969626	0,420312	-2,549534E-5	-1,071601E-5
26,969476	0,420500	1,821096E-5	7,657709E-6
27,969263	0,420375	-3,642191E-6	-1,531086E-6
28,969507	0,420438	-1,456876E-5	-6,125253E-6
29,969653	0,420312	2,549534E-5	1,071601E-5
30,970604	0,420438	2,913753E-5	1,225051E-5
31,970611	0,420250	3,642191E-6	1,530631E-6
32,970850	0,420250	1,092657E-5	4,591891E-6
33,970525	0,420312	2,549534E-5	1,071601E-5
34,969667	0,420125	-1,821096E-5	-7,650880E-6
35,969516	0,420250	1,821096E-5	7,653156E-6
36,970171	0,420187	3,642191E-6	1,530403E-6
37,969577	0,420250	2,913753E-5	1,224505E-5
38,970100	0,420187	3,277972E-5	1,377363E-5
39,970525	0,420125	-3,642191E-6	-1,530175E-6
40,969949	0,420000	-1,821096E-5	-7,648603E-6
41,969531	0,420063	2,549534E-5	1,070964E-5
42,969237	0,420000	1,456876E-5	6,118879E-6
43,969254	0,420063	-2,185315E-5	-9,179689E-6
44,969658	0,420000	-1,092657E-5	-4,589159E-6
45,970167	0,420000	-3,642191E-6	-1,529720E-6
46,970760	0,420000	-1,821096E-5	-7,648603E-6
47,969469	0,419812	1,092657E-5	4,587111E-6
48,969525	0,419812	2,913753E-5	1,223230E-5
49,969329	0,419938	-3,642191E-6	-1,529493E-6
50,970794	0,419875	7,284382E-6	3,058530E-6
51,971092	0,419812	0,000000	0,000000
52,970506	0,419750	2,913753E-5	1,223048E-5
53,969962	0,419687	-3,642191E-6	-1,528582E-6
54,969386	0,419687	2,913753E-5	1,222866E-5
55,970806	0,419687	2,913753E-5	1,222866E-5
56,969790	0,419625	1,092657E-5	4,585062E-6
57,969524	0,419438	-7,284382E-6	-3,055343E-6
58,969527	0,419500	2,185315E-5	9,167396E-6
59,969172	0,419312	2,185315E-5	9,163299E-6
60,969895	0,419250	1,456876E-5	6,107953E-6
61,969525	0,419375	3,277972E-5	1,374700E-5
62,969995	0,419250	-7,284382E-6	-3,053977E-6
63,969365	0,419187	-3,277972E-5	-1,374085E-5
64,969761	0,419187	-2,185315E-5	-9,160567E-6
65,969701	0,419250	-3,642191E-6	-1,526989E-6
66,970554	0,419250	-1,821096E-5	-7,634945E-6
67,969573	0,419250	-3,277972E-5	-1,374290E-5
68,969420	0,419250	1,821096E-5	7,634945E-6
69,969484	0,419187	0,000000	0,000000
70,970132	0,419187	0,000000	0,000000
71,970289	0,419063	4,734848E-5	1,984197E-5
72,969315	0,419125	-2,185315E-5	-9,159201E-6
73,969438	NaN	NaN	0,000000
0,000000	0,419063	-1,092657E-5	-4,578916E-6
0,970595	0,419063	0,000000	0,000000
1,971105	0,419063	3,642191E-6	1,526306E-6
2,970942	0,419000	3,642191E-5	1,526078E-5
3,970587	0,419000	4,006410E-5	1,678686E-5
4,970381	0,418875	1,092657E-5	4,576867E-6
5,970361	0,418938	1,821096E-5	7,629254E-6
6,971992	0,418938	3,642191E-6	1,525850E-6
7,971478	0,418938	1,092657E-5	4,577550E-6
8,971732	0,418875	1,821096E-5	7,628116E-6
9,970201	0,418812	7,284382E-6	3,050790E-6
10,971821	0,418750	3,277972E-5	1,372651E-5
11,970664	0,418687	1,456876E-5	6,099758E-6
12,970443	0,418750	2,913753E-5	1,220134E-5
13,971043	0,418750	2,185315E-5	9,151007E-6
14,970536	0,418563	2,549534E-5	1,067139E-5
15,971652	0,418687	2,913753E-5	1,219952E-5
16,970564	0,418687	-1,456876E-5	-6,099758E-6
17,970955	0,418563	1,456876E-5	6,097937E-6
18,970665	0,418563	3,642191E-6	1,524485E-6
19,970710	0,418563	0,000000	0,000000
20,971206	0,418500	3,277972E-5	1,371831E-5
21,970795	0,418563	-1,092657E-5	-4,573452E-6
22,972009	0,418438	-2,185315E-5	-9,144177E-6
23,970294	0,418500	1,456876E-5	6,097026E-6
24,970379	0,418500	4,734848E-5	1,981534E-5
25,971984	0,418500	2,913753E-5	1,219406E-5
26,970462	0,418375	1,456876E-5	6,095205E-6
27,970252	0,418438	7,284382E-6	3,048059E-6
28,970728	0,418312	7,284382E-6	3,047148E-6
29,970382	0,418250	2,185315E-5	9,140080E-6
30,970727	0,418250	2,549534E-5	1,066343E-5
31,971160	0,418250	1,092657E-5	4,570038E-6
32,970518	0,418312	3,642191E-5	1,523574E-5
33,970759	0,418250	1,821096E-5	7,616734E-6
34,971572	0,418312	0,000000	0,000000
35,971498	0,418187	2,913753E-5	1,218495E-5
36,970653	0,418125	0,000000	0,000000
37,970631	0,418063	3,642191E-6	1,522663E-6
38,971498	0,418063	-4,006410E-5	-1,674930E-5
39,970525	0,418000	2,913753E-5	1,217949E-5
40,970730	0,418000	1,821096E-5	7,612181E-6
41,970496	0,417875	-1,456876E-5	-6,087921E-6
42,971378	0,418063	3,642191E-6	1,522663E-6
43,971245	0,417938	-1,821096E-5	-7,611043E-6
44,970865	0,417875	2,185315E-5	9,131885E-6
45,970644	0,417812	5,463287E-5	2,282630E-5
46,970496	NaN	NaN	0,000000
0,000000	0,417875	1,092657E-5	4,565940E-6
0,971657	0,417812	3,277972E-5	1,369578E-5
1,971917	0,417812	1,092657E-5	4,565258E-6
2,971761	0,417750	1,821096E-5	7,607629E-6
3,972370	0,417750	7,284382E-6	3,043051E-6
4,971440	0,417625	-1,821096E-5	-7,605352E-6
5,971672	0,417687	7,284382E-6	3,042595E-6
6,972736	0,417750	7,284382E-6	3,043051E-6
7,972848	0,417687	2,549534E-5	1,064908E-5
8,973028	0,417625	-2,185315E-5	-9,126422E-6
9,971684	NaN	NaN	0,000000
0,000000	0,417563	-4,006410E-5	-1,672927E-5
0,971017	0,417563	-3,642191E-6	-1,520842E-6
1,972794	0,417625	2,913753E-5	1,216856E-5
2,972907	0,417500	-3,642191E-6	-1,520615E-6
3,971887	0,417563	3,642191E-6	1,520842E-6
4,971631	0,417687	-1,821096E-5	-7,606490E-6
5,971514	NaN	NaN	0,000000
0,000000	0,417625	-3,642191E-5	-1,521070E-5
0,969638	0,417625	-6,555944E-5	-2,737926E-5
1,969648	0,417563	1,456876E-5	6,083368E-6
2,968913	0,417563	-7,284382E-6	-3,041685E-6
3,968884	0,417563	7,284382E-6	3,041685E-6
4,968899	0,417563	3,642191E-5	1,520842E-5
5,969872	0,417687	6,191725E-5	2,586206E-5
6,969244	0,417563	5,463287E-5	2,281264E-5
7,968590	0,417438	4,006410E-5	1,672426E-5
8,969214	0,417500	2,549534E-5	1,064430E-5
9,970095	0,417625	4,006410E-5	1,673177E-5
10,968466	0,417563	5,099067E-5	2,129179E-5
11,970179	0,417500	-7,284382E-6	-3,041229E-6
12,970201	0,417438	2,913753E-5	1,216310E-5
13,968566	0,417438	1,821096E-5	7,601938E-6
14,968850	0,417438	7,284382E-6	3,040774E-6
15,968802	0,417500	-1,456876E-5	-6,082457E-6
16,968729	0,417375	-1,092657E-5	-4,560477E-6
17,968294	0,417375	2,549534E-5	1,064112E-5
18,968695	0,417375	1,821096E-5	7,600799E-6
19,968761	0,417312	-1,092657E-5	-4,559794E-6
20,968397	0,417375	-2,185315E-5	-9,120958E-6
21,969680	0,417375	-3,642191E-6	-1,520159E-6
22,969138	0,417250	-1,456876E-5	-6,078815E-6
23,969767	0,417250	-2,185315E-5	-9,118227E-6
24,968768	0,417375	3,642191E-5	1,520159E-5
25,968540	0,417312	1,456876E-5	6,079726E-6
26,968349	0,417250	7,284382E-6	3,039408E-6
27,968280	0,417187	-1,456876E-5	-6,077905E-6
28,968739	0,417250	-1,456876E-5	-6,078815E-6
29,970207	0,417125	3,642191E-5	1,519249E-5
30,968955	0,417187	-2,913753E-5	-1,215581E-5
31,968839	0,417312	4,370630E-5	1,823919E-5
32,968571	0,417125	-3,642191E-5	-1,519249E-5
33,968681	0,417063	2,549534E-5	1,063315E-5
34,968431	0,417125	2,549534E-5	1,063474E-5
35,970199	0,417063	-7,284382E-6	-3,038043E-6
36,969282	NaN	NaN	0,000000
0,000000	0,417063	0,000000	0,000000
0,965043	0,417063	-3,277972E-5	-1,367119E-5
1,963789	NaN	NaN	0,000000
0,000000	0,417063	0,000000	0,000000
0,969774	0,416938	2,549534E-5	1,062996E-5
1,971028	0,416938	3,642191E-5	1,518566E-5
2,969966	0,416938	4,006410E-5	1,670423E-5
3,970384	0,417000	1,456876E-5	6,075173E-6
4,970753	0,417000	3,277972E-5	1,366914E-5
5,969994	0,416875	0,000000	0,000000
6,969562	0,416938	3,277972E-5	1,366709E-5
7,971232	0,416812	3,642191E-6	1,518111E-6
8,971158	0,416938	0,000000	0,000000
9,969814	0,416812	-1,092657E-5	-4,554331E-6
10,970068	0,416750	3,277972E-5	1,366095E-5
11,969993	0,416812	1,092657E-5	4,554331E-6
12,970558	0,416875	1,092657E-5	4,555014E-6
13,971286	0,416750	-3,642191E-6	-1,517883E-6
14,970945	0,416938	2,913753E-5	1,214853E-5
15,969945	0,416812	-7,284382E-6	-3,036221E-6
